node_id,threshold,feature_id,left_children_id,right_children_id,class
123,-0.5234044939279556,237,124,125,"metal"
124,-2.0,-2,-1,-1,"metal"
125,-0.23964950442314148,388,126,127,"reggae"
126,-2.0,-2,-1,-1,"rock"
127,-2.0,-2,-1,-1,"reggae"
128,-2.0,-2,-1,-1,"jazz"
129,-0.2807915061712265,425,130,141,"disco"
130,3.3083674907684326,262,131,138,"rock"
131,-0.4518499970436096,189,132,137,"reggae"
132,-0.5192900002002716,220,133,136,"pop"
133,-0.45955899357795715,161,134,135,"blues"
134,-2.0,-2,-1,-1,"disco"
135,-2.0,-2,-1,-1,"blues"
136,-2.0,-2,-1,-1,"pop"
137,-2.0,-2,-1,-1,"reggae"
138,1.1439975202083588,267,139,140,"rock"
139,-2.0,-2,-1,-1,"metal"
140,-2.0,-2,-1,-1,"rock"
141,-0.3632114976644516,119,142,143,"disco"
142,-2.0,-2,-1,-1,"disco"
143,-2.0,-2,-1,-1,"hiphop"
144,-0.39928700029850006,506,145,156,"blues"
145,-0.16687599569559097,354,146,149,"blues"
146,1.4886339902877808,2,147,148,"blues"
147,-2.0,-2,-1,-1,"classical"
148,-2.0,-2,-1,-1,"blues"
149,1.2858200073242188,302,150,155,"rock"
150,-0.5301560163497925,148,151,152,"blues"
151,-2.0,-2,-1,-1,"blues"
152,1.179316520690918,297,153,154,"disco"
153,-2.0,-2,-1,-1,"disco"
154,-2.0,-2,-1,-1,"jazz"
155,-2.0,-2,-1,-1,"rock"
156,-2.0,-2,-1,-1,"hiphop"
157,-0.4383220076560974,489,158,161,"disco"
158,-0.5361169874668121,188,159,160,"disco"
159,-2.0,-2,-1,-1,"rock"
160,-2.0,-2,-1,-1,"disco"
161,-2.0,-2,-1,-1,"pop"
162,2.124922513961792,271,163,196,"country"
163,-0.38227950036525726,117,164,189,"rock"
164,0.9530690014362335,304,165,178,"classical"
165,2.708562970161438,3,166,167,"classical"
166,-2.0,-2,-1,-1,"classical"
167,0.15510249882936478,334,168,175,"disco"
168,-0.1717434972524643,343,169,170,"disco"
169,-2.0,-2,-1,-1,"disco"
170,-0.5893040001392365,226,171,172,"pop"
171,-2.0,-2,-1,-1,"pop"
172,-0.4988134950399399,490,173,174,"classical"
173,-2.0,-2,-1,-1,"classical"
174,-2.0,-2,-1,-1,"rock"
175,-0.31983649730682373,384,176,177,"country"
176,-2.0,-2,-1,-1,"country"
177,-2.0,-2,-1,-1,"hiphop"
178,-0.5600685179233551,153,179,180,"jazz"
179,-2.0,-2,-1,-1,"jazz"
180,1.5691415071487427,278,181,184,"reggae"
181,-0.5790414810180664,210,182,183,"reggae"
182,-2.0,-2,-1,-1,"rock"
183,-2.0,-2,-1,-1,"reggae"
184,-0.5764650106430054,203,185,186,"classical"
185,-2.0,-2,-1,-1,"classical"
186,1.639461487531662,309,187,188,"jazz"
187,-2.0,-2,-1,-1,"jazz"
188,-2.0,-2,-1,-1,"pop"
189,0.08692749962210655,63,190,195,"rock"
190,-0.17968999594449997,61,191,194,"rock"
191,-0.12289849668741226,363,192,193,"blues"
192,-2.0,-2,-1,-1,"disco"
193,-2.0,-2,-1,-1,"blues"
194,-2.0,-2,-1,-1,"rock"
195,-2.0,-2,-1,-1,"country"
196,-0.5918364822864532,211,197,200,"country"
197,-0.3597719967365265,419,198,199,"classical"
198,-2.0,-2,-1,-1,"classical"
199,-2.0,-2,-1,-1,"pop"
200,1.4041329622268677,285,201,208,"country"
201,-0.22717250138521194,381,202,207,"country"
202,0.1969585046172142,281,203,204,"country"
203,-2.0,-2,-1,-1,"blues"
204,-0.4068260043859482,509,205,206,"country"
205,-2.0,-2,-1,-1,"country"
206,-2.0,-2,-1,-1,"pop"
207,-2.0,-2,-1,-1,"rock"
208,0.04608049988746643,65,209,222,"jazz"
209,-0.155411496758461,83,210,221,"classical"
210,-0.08387450128793716,341,211,212,"classical"
211,-2.0,-2,-1,-1,"classical"
212,-0.4661005139350891,424,213,214,"blues"
213,-2.0,-2,-1,-1,"hiphop"
214,0.009839499834924936,334,215,216,"blues"
215,-2.0,-2,-1,-1,"country"
216,-0.4425864964723587,419,217,218,"blues"
217,-2.0,-2,-1,-1,"blues"
218,-0.4193354994058609,458,219,220,"pop"
219,-2.0,-2,-1,-1,"rock"
220,-2.0,-2,-1,-1,"pop"
221,-2.0,-2,-1,-1,"disco"
222,-2.0,-2,-1,-1,"jazz"
223,-0.3602915108203888,438,224,231,"pop"
224,2.5355504751205444,263,225,226,"reggae"
225,-2.0,-2,-1,-1,"reggae"
226,-0.40312550961971283,447,227,228,"pop"
227,-2.0,-2,-1,-1,"pop"
228,-0.11700799688696861,41,229,230,"jazz"
229,-2.0,-2,-1,-1,"reggae"
230,-2.0,-2,-1,-1,"jazz"
231,2.024483025074005,267,232,251,"pop"
232,3.3108694553375244,4,233,238,"pop"
233,0.054948000237345695,419,234,237,"pop"
234,12.640353679656982,258,235,236,"pop"
235,-2.0,-2,-1,-1,"pop"
236,-2.0,-2,-1,-1,"reggae"
237,-2.0,-2,-1,-1,"reggae"
238,-0.39439499378204346,161,239,248,"disco"
239,-0.28572049736976624,63,240,241,"pop"
240,-2.0,-2,-1,-1,"pop"
241,-0.07272200309671462,339,242,243,"rock"
242,-2.0,-2,-1,-1,"rock"
243,-0.18260150402784348,500,244,245,"jazz"
244,-2.0,-2,-1,-1,"reggae"
245,-0.4702244997024536,159,246,247,"jazz"
246,-2.0,-2,-1,-1,"jazz"
247,-2.0,-2,-1,-1,"metal"
248,-0.2840785086154938,111,249,250,"disco"
249,-2.0,-2,-1,-1,"disco"
250,-2.0,-2,-1,-1,"pop"
251,-0.30779750645160675,362,252,253,"country"
252,-2.0,-2,-1,-1,"jazz"
253,-0.2771284878253937,347,254,257,"country"
254,-0.31941400468349457,424,255,256,"country"
255,-2.0,-2,-1,-1,"classical"
256,-2.0,-2,-1,-1,"country"
257,8.765332698822021,258,258,265,"hiphop"
258,2.4064760208129883,270,259,262,"pop"
259,-0.2642109990119934,66,260,261,"pop"
260,-2.0,-2,-1,-1,"pop"
261,-2.0,-2,-1,-1,"classical"
262,-0.3704975098371506,156,263,264,"rock"
263,-2.0,-2,-1,-1,"rock"
264,-2.0,-2,-1,-1,"classical"
265,-0.45658549666404724,39,266,267,"hiphop"
266,-2.0,-2,-1,-1,"reggae"
267,-2.0,-2,-1,-1,"hiphop"
268,0.05059949913993478,74,269,334,"hiphop"
269,-0.24070049822330475,388,270,287,"hiphop"
270,-0.1918649971485138,363,271,282,"metal"
271,-0.20396549999713898,60,272,277,"classical"
272,-0.310526505112648,227,273,276,"classical"
273,1.9850320294499397,257,274,275,"jazz"
274,-2.0,-2,-1,-1,"classical"
275,-2.0,-2,-1,-1,"jazz"
276,-2.0,-2,-1,-1,"classical"
277,0.013295999728143215,324,278,281,"blues"
278,0.9858569800853729,285,279,280,"country"
279,-2.0,-2,-1,-1,"country"
280,-2.0,-2,-1,-1,"hiphop"
281,-2.0,-2,-1,-1,"blues"
282,-0.14950449764728546,62,283,286,"metal"
283,-0.5635584890842438,235,284,285,"reggae"
284,-2.0,-2,-1,-1,"hiphop"
285,-2.0,-2,-1,-1,"reggae"
286,-2.0,-2,-1,-1,"metal"
287,0.8693140149116516,265,288,293,"hiphop"
288,-0.347120001912117,464,289,292,"reggae"
289,-0.4549329876899719,163,290,291,"hiphop"
290,-2.0,-2,-1,-1,"reggae"
291,-2.0,-2,-1,-1,"hiphop"
292,-2.0,-2,-1,-1,"reggae"
293,5.072289943695068,257,294,305,"hiphop"
294,-0.3418710082769394,91,295,296,"blues"
295,-2.0,-2,-1,-1,"rock"
296,0.038299500942230225,30,297,300,"blues"
297,-0.20486649870872498,99,298,299,"blues"
298,-2.0,-2,-1,-1,"blues"
299,-2.0,-2,-1,-1,"hiphop"
300,-0.3102770000696182,446,301,304,"rock"
301,-0.3491699993610382,450,302,303,"metal"
302,-2.0,-2,-1,-1,"metal"
303,-2.0,-2,-1,-1,"blues"
304,-2.0,-2,-1,-1,"rock"
305,-0.30305999517440796,94,306,313,"hiphop"
306,0.9166330099105835,278,307,310,"reggae"
307,-0.27876248955726624,87,308,309,"reggae"
308,-2.0,-2,-1,-1,"reggae"
309,-2.0,-2,-1,-1,"jazz"
310,-0.08160249888896942,317,311,312,"disco"
311,-2.0,-2,-1,-1,"hiphop"
312,-2.0,-2,-1,-1,"disco"
313,-0.3245584964752197,110,314,317,"hiphop"
314,-0.004884500056505203,49,315,316,"reggae"
315,-2.0,-2,-1,-1,"reggae"
316,-2.0,-2,-1,-1,"rock"
317,0.27893050014972687,275,318,321,"hiphop"
318,-0.30600400269031525,224,319,320,"reggae"
319,-2.0,-2,-1,-1,"reggae"
320,-2.0,-2,-1,-1,"pop"
321,-0.3183789998292923,107,322,325,"hiphop"
322,-0.3851184993982315,155,323,324,"disco"
323,-2.0,-2,-1,-1,"reggae"
324,-2.0,-2,-1,-1,"disco"
325,0.25944000482559204,352,326,333,"hiphop"
326,-0.1210240013897419,300,327,328,"hiphop"
327,-2.0,-2,-1,-1,"blues"
328,0.11369350180029869,287,329,332,"hiphop"
329,-0.2801915109157562,126,330,331,"hiphop"
330,-2.0,-2,-1,-1,"reggae"
331,-2.0,-2,-1,-1,"hiphop"
332,-2.0,-2,-1,-1,"hiphop"
333,-2.0,-2,-1,-1,"reggae"
334,-0.3245704919099808,111,335,338,"metal"
335,-0.2757129967212677,394,336,337,"country"
336,-2.0,-2,-1,-1,"country"
337,-2.0,-2,-1,-1,"metal"
338,-2.0,-2,-1,-1,"metal"
