node_id,threshold,feature_id,left_children_id,right_children_id,class
77,0.5783435106277466,2,78,79,"classical"
78,-2.0,-2,-1,-1,"jazz"
79,-2.0,-2,-1,-1,"classical"
80,-0.2450680062174797,41,81,90,"pop"
81,0.4300075024366379,2,82,85,"hiphop"
82,0.13219449669122696,23,83,84,"hiphop"
83,-2.0,-2,-1,-1,"hiphop"
84,-2.0,-2,-1,-1,"reggae"
85,-0.17407149821519852,27,86,87,"reggae"
86,-2.0,-2,-1,-1,"jazz"
87,-0.3727319985628128,7,88,89,"reggae"
88,-2.0,-2,-1,-1,"jazz"
89,-2.0,-2,-1,-1,"reggae"
90,-0.03834199905395508,23,91,124,"pop"
91,-0.047539498656988144,4,92,119,"metal"
92,-0.17313600331544876,30,93,100,"country"
93,-0.20932850241661072,40,94,99,"jazz"
94,-0.24491000175476074,20,95,98,"country"
95,-0.23496950417757034,14,96,97,"disco"
96,-2.0,-2,-1,-1,"jazz"
97,-2.0,-2,-1,-1,"disco"
98,-2.0,-2,-1,-1,"country"
99,-2.0,-2,-1,-1,"jazz"
100,-0.0648574996739626,23,101,106,"disco"
101,-0.20854099839925766,12,102,105,"metal"
102,-0.20043600350618362,36,103,104,"country"
103,-2.0,-2,-1,-1,"blues"
104,-2.0,-2,-1,-1,"country"
105,-2.0,-2,-1,-1,"metal"
106,-0.16077300161123276,34,107,118,"disco"
107,-0.216281495988369,40,108,113,"disco"
108,-0.2566610127687454,19,109,112,"pop"
109,-0.11384349688887596,4,110,111,"hiphop"
110,-2.0,-2,-1,-1,"hiphop"
111,-2.0,-2,-1,-1,"rock"
112,-2.0,-2,-1,-1,"pop"
113,-0.22797349840402603,14,114,117,"disco"
114,-0.16328050196170807,29,115,116,"disco"
115,-2.0,-2,-1,-1,"disco"
116,-2.0,-2,-1,-1,"blues"
117,-2.0,-2,-1,-1,"rock"
118,-2.0,-2,-1,-1,"classical"
119,-0.20947900414466858,36,120,121,"metal"
120,-2.0,-2,-1,-1,"blues"
121,-0.19062300026416779,37,122,123,"metal"
122,-2.0,-2,-1,-1,"metal"
123,-2.0,-2,-1,-1,"blues"
124,-0.25249549746513367,6,125,130,"pop"
125,-0.22815150022506714,37,126,127,"pop"
126,-2.0,-2,-1,-1,"hiphop"
127,-0.17330849915742874,5,128,129,"pop"
128,-2.0,-2,-1,-1,"pop"
129,-2.0,-2,-1,-1,"country"
130,-0.2555509954690933,14,131,140,"disco"
131,-0.08105799742043018,4,132,137,"pop"
132,-0.11657050251960754,25,133,136,"pop"
133,-0.22398699820041656,40,134,135,"country"
134,-2.0,-2,-1,-1,"pop"
135,-2.0,-2,-1,-1,"country"
136,-2.0,-2,-1,-1,"pop"
137,0.005976000800728798,24,138,139,"hiphop"
138,-2.0,-2,-1,-1,"hiphop"
139,-2.0,-2,-1,-1,"reggae"
140,-0.21050649881362915,36,141,150,"disco"
141,-0.2477245032787323,13,142,147,"metal"
142,-0.19968199729919434,33,143,144,"metal"
143,-2.0,-2,-1,-1,"metal"
144,-0.19260450452566147,32,145,146,"hiphop"
145,-2.0,-2,-1,-1,"pop"
146,-2.0,-2,-1,-1,"hiphop"
147,-0.34563300013542175,3,148,149,"rock"
148,-2.0,-2,-1,-1,"reggae"
149,-2.0,-2,-1,-1,"rock"
150,-0.18677549809217453,31,151,152,"disco"
151,-2.0,-2,-1,-1,"jazz"
152,-0.1569954976439476,27,153,160,"disco"
153,-0.21730899810791016,40,154,159,"country"
154,-0.22947800159454346,12,155,156,"disco"
155,-2.0,-2,-1,-1,"disco"
156,-0.12265549972653389,25,157,158,"hiphop"
157,-2.0,-2,-1,-1,"hiphop"
158,-2.0,-2,-1,-1,"metal"
159,-2.0,-2,-1,-1,"country"
160,-0.01623700000345707,23,161,164,"disco"
161,-0.17523349821567535,31,162,163,"hiphop"
162,-2.0,-2,-1,-1,"hiphop"
163,-2.0,-2,-1,-1,"rock"
164,-0.23259200155735016,41,165,168,"disco"
165,0.26155900210142136,22,166,167,"country"
166,-2.0,-2,-1,-1,"pop"
167,-2.0,-2,-1,-1,"country"
168,-0.2747194916009903,13,169,170,"disco"
169,-2.0,-2,-1,-1,"hiphop"
170,-2.0,-2,-1,-1,"disco"
